"Pomelo", 50.95, 765
"Pomelo", 52.03, 828
"Pera", 136.01, 980
"Brócoli", 397.79, 388
"Rabanito", 245.01, 315
"Frutilla", 304.00, 324
"Berenjena", 59.48, 480
"Pepino", 33.15, 465
"Manzana", 127.96, 1180
"Caqui", 807.22, 80
"Sandía", 52.68, 747
"Batata", 15.61, 1160
"Brócoli", 387.44, 348
"Sandía", 55.56, 999
"Durazno", 165.15, 936
"Lima", 1223.08, 168
"Durazno", 184.43, 656
"Choclo", 53.18, 336
"Sandía", 74.93, 945
"Lima", 1396.05, 190
"Frutilla", 283.90, 294
"Lima", 1241.73, 206
"Durazno", 180.97, 872
"Berenjena", 62.17, 660
"Apio", 48.27, 267
"Pepino", 36.94, 500
"Rabanito", 198.57, 282
"Naranja", 16.08, 1060
"Banana", 61.13, 830
"Mandarina", 21.62, 1090
"Calabaza", 10.82, 728
"Naranja", 10.03, 990
"Sandía", 68.50, 1071
"Uva", 750.43, 240
"Cebolla", 69.51, 776
"Morrón", 3062.65, 582
"Manzana", 130.06, 980
"Manzana", 136.18, 890
"Frutilla", 302.05, 273
"Lechuga", 42.95, 918
"Calabaza", 22.56, 848
"Brócoli", 367.30, 432
"Brócoli", 370.71, 436
"Higo", 2545.91, 112
"Pepino", 39.86, 475
"Morrón", 2916.17, 516
"Caqui", 809.15, 94
"Apio", 55.70, 315
"Naranja", 7.90, 920
"Kiwi", 398.02, 416
"Naranja", 19.76, 1170
"Apio", 53.79, 285
"Uva", 771.00, 348
"Mandarina", 24.18, 890
"Palta", 449.60, 500
"Frambuesa", 2025.17, 92
"Banana", 52.47, 890
"Zuccini", 102.91, 522
"Durazno", 147.59, 696
"Naranja", 13.96, 1200
"Acelga", 15.67, 1017
"Cebolla", 63.90, 720
"Kiwi", 452.07, 336
"Durazno", 177.10, 712
"Pepino", 43.18, 540
"Repollo", 4.73, 672
"Durazno", 143.55, 808
"Ciruela", 951.74, 819
"Durazno", 292.29, 696
"Apio", 66.22, 282
"Limon", 325.83, 756
"Choclo", 49.46, 297
"Caqui", 787.45, 116
"Ajo", 948.89, 111
"Durazno", 275.55, 656
"Melón", 107.60, 332
"TomCherry", 547.67, 218
"TomCherry", 556.21, 208
"Morrón", 2930.77, 492
"Apio", 61.91, 261
"Lechuga", 33.56, 990
"Durazno", 166.96, 720
"Alcachofa", 140.86, 255
"Kiwi", 452.37, 380
"Zuccini", 102.27, 678
"Lima", 1370.20, 232
"Lechuga", 37.20, 918
"Coliflor", 34.07, 400
"Calabaza", 29.81, 816
"Pera", 144.60, 810
"Sandía", 71.31, 783
"Lechuga", 42.10, 900
"Ajo", 924.39, 108
"Higo", 2536.28, 85
"Frambuesa", 2046.89, 115
"Durazno", 270.48, 936
"Manzana", 149.54, 1170
"Limon", 325.65, 840
"Zuccini", 82.51, 522
"Rabanito", 237.31, 279
"Melón", 93.08, 364
"Durazno", 163.14, 912
"Frambuesa", 2024.20, 111
"Repollo", 5.22, 735
"Lima", 1024.94, 172
"Zuccini", 82.41, 708
"Berenjena", 51.23, 714
"Zuccini", 74.10, 576
"Cebolla", 71.58, 840
"Kiwi", 393.77, 364
"Lima", 1300.05, 170
"Lima", 1422.88, 188
"TomCherry", 573.60, 234
"Lechuga", 46.00, 810
"Repollo", 0.48, 798
"Caqui", 853.56, 102
"Lima", 1208.53, 168
"Kinoto", 22.77, 208
"Durazno", 151.76, 728
"Lima", 1051.47, 174
"Manzana", 137.82, 810
"Limon", 295.79, 819
"Limon", 304.08, 588
"Durazno", 178.56, 768
"Papa", 25.94, 900
"Morrón", 2962.24, 534
"Mandarina", 26.29, 900
"Palta", 468.12, 600
"Lechuga", 39.38, 783
"Rabanito", 218.56, 270
"Lima", 1009.20, 226
"Coliflor", 31.89, 445
"Tomate", 769.91, 891
"Uva", 681.29, 240
"Frutilla", 301.38, 255
"Lima", 1378.31, 172
"Pera", 159.44, 1130
"Naranja", 16.66, 1150
"Coliflor", 27.85, 525
"Banana", 57.40, 900
"Caqui", 777.49, 84
"Naranja", 15.30, 1200
"Ajo", 890.95, 120
"Lechuga", 39.04, 756
"Alcachofa", 166.01, 321
"Zanahoria", 40.94, 618
"Rabanito", 226.80, 333
"Cebolla", 57.73, 880
"Papa", 17.95, 1120
"Apio", 65.91, 294
"Kinoto", 36.25, 194
"Durazno", 283.29, 656
"Alcachofa", 129.01, 336
"Ajo", 862.85, 101
"TomCherry", 515.50, 224
"Durazno", 287.11, 896
"Durazno", 171.18, 856
"Coliflor", 29.25, 585
"Zuccini", 84.20, 528
"Ajo", 851.23, 99
"Repollo", 6.60, 623
"Melón", 92.32, 416
"Coliflor", 34.90, 510
"Banana", 75.24, 880
"Durazno", 175.72, 808
"Limon", 328.87, 651
"Pomelo", 46.15, 927
"Mandarina", 19.90, 920
"Mandarina", 24.50, 860
"Palta", 1101.53, 380
"Ajo", 930.21, 112
"Ajo", 875.89, 99
"Caqui", 853.24, 113
"Champignon", 3562.71, 113
"Caqui", 798.25, 114
"Lechuga", 38.59, 810
"Durazno", 129.86, 944
"Zuccini", 80.49, 606
"Choclo", 61.31, 240
"Espárrago", 625.15, 224
"Pomelo", 38.31, 810
"Acelga", 21.99, 729
"Cebolla", 47.51, 760
"Cereza", 1044.91, 216
"Repollo", 7.57, 777
"Lima", 1335.98, 222
"Cebolla", 74.40, 960
"Lechuga", 38.99, 864
"Naranja", 19.77, 890
"Sandía", 42.75, 1062
"Pera", 145.41, 1010
"Batata", 20.12, 990
"Cereza", 1082.92, 188
"Uva", 669.53, 285
"Ajo", 920.60, 100
"Champignon", 3579.56, 110
"Lechuga", 33.86, 954
"Durazno", 142.91, 840
"Cebolla", 62.51, 696
"Frutilla", 258.61, 321
"Mandarina", 12.19, 990
"Lima", 1058.06, 186
"Mandarina", 19.80, 1000
"Apio", 68.17, 243
"Zanahoria", 31.73, 594
"Champignon", 3693.17, 116
"Coliflor", 26.41, 440
"Rabanito", 253.33, 303
"Calabaza", 21.41, 760
"Naranja", 16.37, 1150
"Lima", 980.70, 202
"Zanahoria", 38.03, 630
"Repollo", 8.28, 602
"Higo", 2478.79, 87
"Durazno", 165.18, 800
"Pera", 144.90, 800
"Sandía", 43.54, 882
"Batata", 22.00, 1040
"Tomate", 729.23, 801
"Rabanito", 230.32, 357
"Alcachofa", 132.28, 303
"Choclo", 56.45, 354
"Zuccini", 101.78, 516
"Apio", 53.74, 294
"Manzana", 145.98, 1190
"Uva", 708.75, 282
"Ciruela", 904.75, 1053
"Sandía", 61.89, 909
"Higo", 2545.28, 85
"Zuccini", 78.60, 576
"Cebolla", 68.57, 736
"Repollo", 6.64, 644
"Frambuesa", 1996.03, 118
"Pepino", 41.99, 410
"Espárrago", 655.15, 236
"Pomelo", 36.64, 918
"Manzana", 149.43, 820
"Papa", 19.43, 900
"Pera", 166.78, 840
"Melón", 109.98, 452
"Rabanito", 222.12, 360
"Uva", 691.00, 351
"Batata", 24.87, 800
"Higo", 2507.06, 90
"Mandarina", 22.92, 1030
"Repollo", 3.51, 658
"Naranja", 12.77, 1090
"Pomelo", 38.94, 873
"Naranja", 17.77, 1040
"Zuccini", 82.43, 654
"Cereza", 1092.88, 164
"Batata", 20.09, 1190
"Brócoli", 402.22, 396
"Pepino", 33.76, 585
"Zanahoria", 32.45, 648
"Durazno", 294.25, 944
"Durazno", 156.90, 936
"Sandía", 57.86, 837
"Zanahoria", 34.17, 510
"Rabanito", 234.71, 285
"Durazno", 153.00, 928
"Lima", 1256.58, 218
"Mandarina", 27.85, 960
"Kinoto", 33.85, 238
"Lechuga", 39.99, 1062
"Acelga", 19.91, 909
"Palta", 483.25, 470
"Melón", 104.63, 400
"Banana", 48.10, 800
"Ajo", 910.71, 85
"Cereza", 1041.51, 182
"Apio", 50.88, 357
"Tomate", 726.87, 1026
"Pomelo", 43.24, 900
"Ciruela", 986.86, 954
"Sandía", 57.28, 891
"Mandarina", 32.03, 1200
"Durazno", 153.54, 744
"Naranja", 16.83, 1090
"Morrón", 2909.45, 552
"Naranja", 18.50, 1200
"Banana", 62.75, 820
"Rabanito", 212.36, 264
"Durazno", 132.39, 776
"Pomelo", 45.63, 729
"Cereza", 1067.87, 204
"Frutilla", 291.36, 327
"Apio", 54.87, 357
"Manzana", 126.21, 830
"Mandarina", 11.89, 830
"Higo", 2480.04, 119
"Morrón", 2932.46, 648
"Durazno", 286.97, 960
"Papa", 15.38, 840
"Espárrago", 610.45, 226
"Limon", 293.26, 728
"Lima", 1457.27, 208
"Espárrago", 614.80, 232
"Lima", 1076.24, 178
"Alcachofa", 175.42, 249
"Durazno", 171.35, 896
"Palta", 515.76, 410
"Uva", 730.42, 285
"Brócoli", 379.90, 344
"Tomate", 758.36, 1080
"Alcachofa", 141.80, 333
"Palta", 1134.23, 352
"Morrón", 2972.06, 666
"Choclo", 45.27, 309
"Coliflor", 39.00, 435
"Espárrago", 650.19, 220
"Zuccini", 74.39, 684
"Lima", 1362.18, 164
"Pepino", 37.63, 480
"Morrón", 2966.28, 546
"Higo", 2457.56, 86
"Zanahoria", 32.22, 684
"Lima", 1371.45, 170
"Pepino", 39.57, 520
"Frutilla", 293.19, 261
"Cereza", 1036.45, 218
"Acelga", 27.82, 945
"Zuccini", 85.23, 480
"Rabanito", 228.26, 291
"Frutilla", 311.51, 300
"Lima", 1348.93, 192
"Morrón", 2973.57, 708
"Mandarina", 19.86, 870
"Palta", 1169.79, 348
"Mandarina", 15.87, 830
"Cereza", 1044.55, 232
"Tomate", 714.63, 909
"Cebolla", 68.31, 744
"Durazno", 140.55, 648
"Alcachofa", 136.31, 342
"Papa", 7.67, 990
"Lima", 1391.09, 164
"Lima", 984.24, 162
"Brócoli", 355.95, 432
"Naranja", 13.77, 1020
"Mandarina", 25.78, 950
"Limon", 356.14, 721
"Choclo", 63.97, 345
"Kinoto", 26.95, 210
"Papa", 21.41, 1160
"Cebolla", 68.24, 920
"Ciruela", 1005.06, 720
"Durazno", 276.42, 664
"Pera", 129.61, 1160
"Berenjena", 55.72, 558
"Tomate", 750.71, 1080
"Champignon", 3466.55, 83
"Kinoto", 22.24, 226
"Palta", 509.82, 415
"Rabanito", 206.37, 297
"Frutilla", 284.07, 315
"Manzana", 113.08, 940
"Melón", 109.89, 336
"Rabanito", 217.31, 273
"Cereza", 1032.03, 238
"Lima", 1404.96, 160
"Pera", 132.54, 1090
"Champignon", 3581.82, 104
"Durazno", 131.80, 680
"Champignon", 3571.55, 120
"Mandarina", 12.82, 910
"Mandarina", 20.50, 830
"Pepino", 24.85, 540
"Alcachofa", 124.68, 315
"Pomelo", 39.37, 909
"Choclo", 52.42, 267
"Choclo", 69.35, 330
"Zuccini", 90.66, 660
"Pomelo", 50.69, 1035
"Caqui", 829.01, 100
"TomCherry", 580.13, 178
"Coliflor", 39.18, 435
"TomCherry", 553.92, 160
"Champignon", 3579.31, 99
"Repollo", 3.72, 714
"Durazno", 279.38, 800
"Zuccini", 82.74, 708
"Kinoto", 35.68, 184
"Higo", 2435.41, 110
"Lima", 1209.46, 222
"Kiwi", 433.39, 468
"Frutilla", 339.59, 288
"Pera", 162.46, 1060
"Cereza", 1030.21, 190
"Pomelo", 51.91, 1035
"Lima", 1205.34, 206
"Espárrago", 615.70, 218
"Brócoli", 356.32, 448
"Repollo", 7.30, 693
"Choclo", 58.69, 354
"Brócoli", 363.78, 456
"Naranja", 16.53, 830
"TomCherry", 521.65, 196
"Choclo", 61.50, 357
"Tomate", 704.31, 918
"Zuccini", 93.66, 486
"Pepino", 40.18, 475
"Naranja", 17.08, 1190
"Cebolla", 52.57, 848
"Espárrago", 632.51, 232
"Banana", 78.42, 950
"Naranja", 18.30, 1200
"Brócoli", 346.74, 324
"Acelga", 21.98, 972
"Lima", 1397.39, 228
"Caqui", 822.23, 91
"Mandarina", 23.06, 870
"Apio", 63.66, 321
"Calabaza", 16.37, 704
"Lima", 1014.00, 218
"Sandía", 58.10, 747
"Coliflor", 33.35, 430
"Banana", 63.79, 1050
"Zuccini", 84.72, 594
"Calabaza", 20.40, 824
"Kiwi", 416.30, 388
"Calabaza", 20.57, 680
"Lima", 1319.68, 196
"Banana", 60.42, 1000
"Higo", 2624.48, 108
"Lima", 1237.58, 218
"Lima", 1199.07, 190
"Brócoli", 342.13, 332
"Pepino", 41.93, 600
"Durazno", 274.17, 640
"Repollo", 3.60, 609
"Limon", 320.39, 644
"Palta", 1166.08, 420
"Tomate", 715.91, 783
"Melón", 99.77, 344
"Frambuesa", 2090.57, 116
"Rabanito", 225.35, 342
"Melón", 130.97, 420
"Berenjena", 59.68, 612
"Kiwi", 441.16, 436
"Sandía", 56.89, 918
"Naranja", 14.14, 1190
"Manzana", 133.33, 900
"Berenjena", 54.91, 480
"Palta", 1134.36, 476
"Lima", 1217.17, 230
"Banana", 72.82, 820
"Zuccini", 80.96, 492
"Pera", 119.86, 800
"Apio", 58.27, 288
"Naranja", 16.58, 1070
"Durazno", 143.57, 888
"Mandarina", 20.43, 890
"Alcachofa", 114.37, 282
"TomCherry", 560.40, 192
"Naranja", 21.36, 850
"Tomate", 760.46, 1053
"TomCherry", 555.01, 190
"Caqui", 788.44, 93
"Melón", 128.62, 476
"Rabanito", 233.50, 351
"Durazno", 256.17, 688
"Naranja", 3.10, 1130
"Ajo", 922.78, 118
"Brócoli", 334.19, 340
"Pera", 150.74, 880
"Limon", 330.19, 742
"Ajo", 955.10, 120
"Durazno", 144.24, 688
"Choclo", 61.18, 351
"Apio", 63.84, 294
"Limon", 308.83, 819
"Calabaza", 12.52, 872
"Zanahoria", 36.20, 582
"Pera", 156.43, 890
"Apio", 59.00, 240
"Sandía", 70.36, 900
"Palta", 433.28, 495
"Tomate", 793.24, 1008
"Melón", 111.69, 392
"Melón", 106.34, 448
"Berenjena", 57.35, 546
"Batata", 18.44, 860
"Apio", 55.08, 330
"Lima", 1253.41, 206
"Choclo", 67.53, 285
"Frambuesa", 2102.00, 107
"Apio", 60.00, 351
"Espárrago", 598.47, 230
"Palta", 436.28, 540
"Limon", 313.10, 644
"Zanahoria", 33.77, 546
"Pomelo", 42.61, 747
"Rabanito", 212.33, 300
"Batata", 19.36, 990
"Limon", 296.95, 609
"Morrón", 2967.13, 576
"Pepino", 37.32, 455
"Pepino", 33.00, 540
"Palta", 1101.54, 360
"Rabanito", 231.21, 327
"Coliflor", 24.13, 490
"TomCherry", 502.70, 202
"Morrón", 2965.80, 600
"Uva", 666.87, 258
"Morrón", 2866.97, 510
"Pomelo", 44.36, 729
"Palta", 1119.61, 416
"Kiwi", 421.18, 412
"Higo", 2511.71, 116
"Pomelo", 51.68, 864
"Uva", 723.10, 276
"Banana", 59.06, 920
"Higo", 2463.25, 110
"Kiwi", 457.03, 452
"Limon", 324.79, 630
"Apio", 61.33, 249
"Durazno", 297.07, 824
"Apio", 66.02, 351
"Kiwi", 445.03, 388
"Caqui", 827.43, 84
"Pera", 161.10, 820
"Frambuesa", 2047.68, 105
"Ajo", 924.68, 99
"Zanahoria", 30.89, 540
"Kiwi", 436.06, 408
"Durazno", 134.81, 920
"Pera", 162.39, 1080
"TomCherry", 556.71, 194
"Choclo", 58.55, 351
"Palta", 1154.95, 452
"Cereza", 1026.90, 232
"Lechuga", 38.31, 1035
"Rabanito", 214.38, 324
"Zanahoria", 24.64, 648
"Pera", 142.07, 950
"Calabaza", 19.00, 872
"Batata", 11.06, 1120
"Banana", 59.89, 1070
"Kinoto", 40.37, 174
"Tomate", 766.33, 882
"Durazno", 184.69, 744
"Cereza", 1045.34, 202
"Zanahoria", 39.41, 606
"Sandía", 73.09, 810
"Cereza", 1030.21, 224
"Durazno", 267.21, 840
"Morrón", 2885.80, 672
"Papa", 24.21, 1150
"Zuccini", 71.98, 624
"Rabanito", 233.30, 324
"Espárrago", 643.17, 216
"Apio", 57.77, 246
"Repollo", 3.74, 693
"Lechuga", 48.79, 972
"Brócoli", 369.26, 416
"Mandarina", 19.07, 1100
"Ciruela", 961.16, 1062
"Limon", 331.84, 693
"Zuccini", 84.24, 612
"Naranja", 9.55, 1040
"Apio", 49.86, 309
"Choclo", 48.11, 315
"Espárrago", 621.20, 172
"Sandía", 53.39, 765
"Sandía", 59.21, 747
"Zuccini", 102.24, 504
"Cereza", 1073.92, 206
"Durazno", 178.27, 816
"Cereza", 1093.25, 218
"Durazno", 161.93, 808
"Palta", 500.25, 560
"Melón", 102.47, 400
"Lima", 1351.64, 186
"Champignon", 3479.79, 102
"Lima", 1023.34, 172
"Acelga", 24.02, 747
"Zuccini", 86.08, 708
"Espárrago", 627.90, 190
"Ajo", 887.46, 103
"Mandarina", 17.31, 980
"Manzana", 139.60, 1080
"Repollo", 6.99, 777
"Banana", 74.24, 1090
"Pomelo", 42.36, 729
"Cebolla", 68.45, 736
"Acelga", 21.43, 774
"Caqui", 815.17, 113
"Banana", 70.74, 900
"Limon", 350.63, 637
"Rabanito", 226.15, 282
"Zanahoria", 41.40, 564
"Manzana", 158.12, 1200
"Kiwi", 432.72, 412
"Pomelo", 54.59, 909
"Cebolla", 68.83, 664
"Palta", 519.24, 405
"Frambuesa", 2042.38, 113
"Mandarina", 19.79, 800
"Champignon", 3552.95, 110
"Espárrago", 577.15, 222
"Frambuesa", 2027.39, 97
"Kinoto", 34.31, 232
"Tomate", 760.18, 954
"Frutilla", 287.01, 249
"Batata", 16.67, 800
"Rabanito", 258.18, 264
"Kiwi", 422.73, 464
"Limon", 320.63, 819
"Espárrago", 632.54, 200
"Manzana", 150.91, 920
"Alcachofa", 146.99, 285
"Zanahoria", 30.32, 612
"Pera", 151.87, 830
"Champignon", 3644.62, 91
"Pepino", 34.51, 595
"Lima", 1232.71, 228
"Cereza", 1068.85, 196
"Ajo", 908.38, 97
"Zanahoria", 40.90, 588
"Sandía", 47.36, 999
"Sandía", 61.29, 819
"Batata", 24.92, 1190
"Mandarina", 22.03, 1050
"Kinoto", 30.13, 176
"Durazno", 156.51, 648
"Durazno", 161.01, 808
"Zuccini", 80.55, 522
"Calabaza", 20.02, 664
"Pomelo", 52.58, 765
"Manzana", 129.82, 830
"Cereza", 1050.10, 190
"Tomate", 718.44, 882
"Ciruela", 909.57, 855
"Kinoto", 32.43, 212
"Kinoto", 40.18, 222
"Cebolla", 82.57, 896
"Melón", 101.59, 456
"Durazno", 166.92, 704
"Champignon", 3545.56, 116
"Durazno", 140.87, 688
"Uva", 708.15, 294
"Espárrago", 640.83, 164
"Melón", 107.78, 324
"Mandarina", 16.70, 900
"Zanahoria", 33.92, 522
"Pomelo", 51.44, 1026
"Naranja", 10.72, 1030
"Berenjena", 45.07, 606
"Mandarina", 17.62, 810
"Repollo", 5.91, 700
"Palta", 503.93, 495
"Acelga", 24.67, 909
"Pepino", 45.30, 405
"Mandarina", 20.40, 920
"Palta", 506.22, 500
"Cereza", 982.47, 218
"Pomelo", 40.41, 873
"Palta", 512.43, 520
"Banana", 66.99, 830
"Lechuga", 48.81, 909
"Limon", 331.17, 728
"Champignon", 3576.64, 92
"Frambuesa", 1994.43, 120
"Melón", 107.43, 440
"Pomelo", 45.89, 1017
"Higo", 2476.43, 89
"Rabanito", 229.58, 333
"Champignon", 3606.43, 96
"Cereza", 1019.47, 196
"Rabanito", 218.89, 354
"Coliflor", 27.19, 455
"Kiwi", 410.97, 464
"Manzana", 130.75, 800
"Coliflor", 34.03, 555
"TomCherry", 498.17, 206
"Papa", 18.45, 1070
"Kiwi", 412.30, 468
"Berenjena", 46.20, 582
"TomCherry", 570.22, 198
"Palta", 1159.86, 368
"Frutilla", 313.85, 249
"Ciruela", 1022.60, 765
"Repollo", 5.10, 623
"Calabaza", 15.93, 896
"Cereza", 1077.26, 222
"Pera", 151.90, 870
"Palta", 527.58, 480
"Morrón", 2921.15, 558
"Pomelo", 32.97, 819
"Caqui", 837.10, 104
"Batata", 21.23, 1170
"Palta", 1195.51, 332
"Frambuesa", 2128.85, 108
"Pomelo", 52.08, 1035
"Melón", 103.16, 428
"Sandía", 61.60, 792
"Cebolla", 62.45, 936
"Durazno", 158.68, 944
"Pera", 161.29, 820
"Ajo", 871.87, 91
"Lima", 1012.30, 198
"Durazno", 154.48, 760
"Kinoto", 28.80, 206
"Pera", 156.89, 1020
"Limon", 313.32, 812
"Pera", 145.05, 1170
"Durazno", 178.67, 720
"Limon", 321.54, 840
"Cereza", 1088.06, 240
"Naranja", 16.87, 890
"Berenjena", 50.19, 546
"Palta", 476.37, 585
"TomCherry", 578.21, 240
"Calabaza", 24.18, 944
"Frutilla", 294.78, 240
"Palta", 498.80, 590
"Cereza", 1038.22, 172
"Palta", 1180.70, 364
"Frutilla", 281.54, 294
"Zanahoria", 46.78, 714
"Coliflor", 41.56, 585
"Palta", 1161.85, 340
"Lima", 1235.67, 232
"TomCherry", 586.19, 220
"Papa", 15.21, 970
"Mandarina", 22.35, 1100
"Naranja", 11.98, 1080
"Durazno", 171.35, 696
"Ajo", 871.90, 96
"Pomelo", 44.46, 1044
"Choclo", 52.35, 354
"Limon", 316.06, 707
"Palta", 1144.66, 380
"Higo", 2490.41, 82
"Pera", 142.14, 1180
"Brócoli", 376.18, 332
"Durazno", 152.72, 808
"Frambuesa", 2027.91, 114
"Lima", 1076.12, 172
"Melón", 103.39, 432
"Cebolla", 76.51, 712
"Kinoto", 32.73, 210
"Cebolla", 60.45, 720
"Palta", 1180.69, 388
"Ciruela", 942.22, 900
"Pomelo", 37.74, 747
"Zanahoria", 29.45, 498
"Uva", 722.62, 246
"Batata", 14.83, 990
"Papa", 13.54, 1130
"Cebolla", 82.92, 856
"Durazno", 114.96, 648
"Cereza", 1088.27, 164
"Papa", 12.65, 990
"Acelga", 23.47, 882
"Lima", 1035.63, 232
"Kinoto", 31.44, 162
"Durazno", 270.73, 928
"Palta", 481.87, 485
"Alcachofa", 140.17, 285
"Coliflor", 31.91, 480
"Naranja", 11.06, 1050
"Zuccini", 99.62, 660
"Berenjena", 50.67, 600
"Frutilla", 317.01, 252
"Lima", 1333.97, 170
"Durazno", 255.45, 776
"Naranja", 17.38, 1140
"Manzana", 156.43, 820
"Repollo", 4.04, 595
"Naranja", 9.27, 990
"Alcachofa", 151.04, 279
"Acelga", 16.84, 1008
"Alcachofa", 136.63, 282
"Brócoli", 376.74, 412
"Champignon", 3567.02, 111
"TomCherry", 490.17, 198
"Berenjena", 51.71, 660
"Zanahoria", 38.42, 708
"Lima", 1071.31, 240
"Lima", 1066.96, 208
"Naranja", 11.70, 960
"Pomelo", 42.54, 774
"Brócoli", 307.92, 348
"Mandarina", 25.20, 970
"Zanahoria", 29.90, 696
"Kiwi", 436.70, 468
"Zuccini", 79.67, 690
"Palta", 477.70, 445
"Durazno", 181.11, 784
"Manzana", 141.06, 1180
"Zuccini", 99.60, 552
"Caqui", 843.62, 111
"Acelga", 20.31, 1044
"Cereza", 1060.52, 172
"Cebolla", 55.49, 944
"Cebolla", 59.85, 656
"Mandarina", 17.89, 850
"Higo", 2436.73, 89
"Ciruela", 960.32, 819
"Papa", 18.45, 840
"Choclo", 47.91, 261
"Pomelo", 40.07, 810
"Choclo", 65.31, 303
"Uva", 696.29, 318
"Pepino", 34.42, 500
"Choclo", 61.35, 312
"Durazno", 304.06, 728
"Naranja", 13.72, 860
"Choclo", 64.28, 348
"Calabaza", 14.09, 784
"Berenjena", 45.40, 630
"Berenjena", 62.27, 552
"Ajo", 948.15, 101
"Pera", 149.17, 1020
"Sandía", 66.94, 801
"Ciruela", 971.26, 1026
"Acelga", 27.41, 945
"Pomelo", 42.93, 945
"Melón", 115.10, 424
"Kinoto", 36.61, 210
"Durazno", 273.35, 864
"Brócoli", 360.32, 344
"TomCherry", 554.63, 186
"Banana", 67.48, 940
"Palta", 1182.75, 452
"Ciruela", 905.72, 765
"Cebolla", 66.59, 664
"Zuccini", 78.02, 630
"Batata", 24.82, 900
"Lima", 1233.72, 232
"Cebolla", 61.85, 760
"Apio", 56.75, 273
"Ciruela", 987.75, 1080
"Melón", 95.57, 320
"Zuccini", 85.30, 720
"Batata", 13.37, 810
"Naranja", 13.50, 1000
"Mandarina", 22.51, 800
"Durazno", 184.88, 888
"Berenjena", 55.36, 552
"Durazno", 291.82, 864
"Coliflor", 25.94, 570
"Acelga", 27.86, 1080
"Banana", 66.66, 1090
"TomCherry", 526.16, 228
"Durazno", 280.35, 896
"Pera", 157.09, 890
"Cebolla", 64.13, 640
"Mandarina", 17.21, 1130
"Uva", 761.00, 306
"Ciruela", 928.06, 981
"Limon", 337.43, 581
"Rabanito", 202.31, 270
"Lima", 1289.79, 236
"Alcachofa", 149.29, 336
"Naranja", 7.93, 1160
"Ciruela", 919.08, 882
"Kinoto", 36.62, 238
"Uva", 702.96, 276
"Palta", 466.07, 590
"Durazno", 161.20, 936
"Ciruela", 946.44, 792
"Papa", 21.94, 1140
"Palta", 1115.99, 452
"Melón", 127.71, 456
"Lima", 1381.09, 196
"TomCherry", 539.89, 164
"Alcachofa", 164.12, 324
"Coliflor", 22.32, 540
"Berenjena", 55.08, 510
"Pomelo", 59.41, 900
"Manzana", 119.67, 920
"Zanahoria", 34.78, 504
"Durazno", 134.88, 888
"Lechuga", 27.89, 1008
"Brócoli", 333.70, 448
"Pera", 148.42, 1120
"Palta", 1130.11, 360
"Uva", 701.78, 279
"Lima", 976.11, 174
"Kinoto", 43.90, 166
"Ajo", 876.45, 106
"Naranja", 17.10, 880
"Rabanito", 233.85, 258
"Rabanito", 250.90, 351
"Naranja", 16.59, 820
"Limon", 325.84, 756
"Apio", 55.52, 282
"TomCherry", 580.96, 182
"Repollo", 7.63, 840
"Naranja", 18.08, 1070
"Berenjena", 60.53, 612
"Banana", 64.92, 1100
"Espárrago", 604.41, 168
"Rabanito", 234.65, 345
"Naranja", 15.83, 1110
"Caqui", 824.56, 101
"Durazno", 245.87, 832
"Berenjena", 38.55, 492
"Kiwi", 390.25, 464
"TomCherry", 509.08, 198
"Lima", 1203.86, 170
"Kiwi", 395.54, 400
"Manzana", 144.92, 970
"Lechuga", 35.23, 981
"Kinoto", 40.58, 232
"Durazno", 151.83, 808
"Ciruela", 952.65, 729
"Acelga", 18.44, 783
"Rabanito", 234.28, 276
"Durazno", 145.10, 720
"Caqui", 849.89, 98
"Banana", 70.19, 1080
"Batata", 14.24, 1150
"Banana", 62.03, 880
"Higo", 2524.84, 105
"Choclo", 62.30, 291
"Manzana", 140.55, 1130
"Banana", 60.13, 800
"Calabaza", 12.72, 760
"Ciruela", 904.24, 738
"Naranja", 14.25, 1020
"Kinoto", 21.73, 208
"Lechuga", 46.16, 846
"Durazno", 157.55, 872
"Mandarina", 20.41, 810
"Acelga", 13.20, 918
"Espárrago", 667.40, 224
"Zanahoria", 34.14, 654
"Melón", 94.83, 460
"Mandarina", 17.63, 990
"Alcachofa", 130.18, 339
"Pera", 166.79, 1140
"Apio", 75.25, 315
"Frutilla", 275.25, 282
"Limon", 299.85, 805
"Durazno", 259.19, 808
"Acelga", 11.32, 774
"Zuccini", 87.02, 684
"Apio", 60.30, 246
"Kinoto", 29.66, 208
"Lima", 1346.35, 234
"Limon", 339.12, 588
"Kiwi", 408.45, 340
"Mandarina", 20.57, 990
"Cereza", 1020.48, 224
"Berenjena", 53.46, 720
"Durazno", 154.44, 800
"Durazno", 149.57, 936
"Naranja", 15.66, 840
"Repollo", 3.21, 728
"Sandía", 62.81, 819
"Lechuga", 35.83, 963
"Lima", 990.19, 230
"Sandía", 63.98, 1017
"Calabaza", 21.56, 952
"Lima", 1352.38, 182
"Zanahoria", 34.35, 552
"Palta", 486.72, 585
"Calabaza", 19.34, 672
"Lima", 1050.95, 190
"Durazno", 174.32, 760
"Morrón", 2978.99, 552
"Cebolla", 60.77, 768
"Kinoto", 44.84, 214
"Pomelo", 36.31, 945
"Champignon", 3611.84, 119
